Time (ms),Velocity (m/s),Altitude (m),Pitch (degree),Yaw (degree),Extension Level,Motor Burning,Acceleration (m/s^2)
6910,80.84999999999769,798.3367499999773,1,1,2,False,-10
6915,80.7999999999977,798.7409999999772,1,1,2,False,-10
6920,80.7499999999977,799.1449999999772,1,1,2,False,-10
6925,80.6999999999977,799.5487499999772,1,1,2,False,-10
6930,80.6499999999977,799.9522499999772,1,1,2,False,-10
6935,80.5999999999977,800.3554999999772,1,1,2,False,-10
6940,80.54999999999771,800.7584999999772,1,1,2,False,-10
6945,80.49999999999771,801.1612499999771,1,1,2,False,-10
6950,80.44999999999771,801.5637499999772,1,1,2,False,-10
6955,80.39999999999772,801.9659999999772,1,1,2,False,-10
6960,80.34999999999772,802.3679999999772,1,1,2,False,-10
6965,80.29999999999772,802.7697499999772,1,1,2,False,-10
6970,80.24999999999773,803.1712499999771,1,1,2,False,-10
6975,80.19999999999773,803.5724999999771,1,1,2,False,-10
6980,80.14999999999773,803.9734999999771,1,1,2,False,-10
6985,80.09999999999773,804.3742499999771,1,1,2,False,-10
6990,80.04999999999774,804.7747499999771,1,1,2,False,-10
6995,79.99999999999774,805.1749999999771,1,1,2,False,-10
7000,79.94999999999774,805.5749999999771,1,1,2,False,-10
7005,79.89999999999775,805.9747499999771,1,1,2,False,-10
7010,79.84999999999775,806.3742499999771,1,1,2,False,-10
7015,79.79999999999775,806.773499999977,1,1,2,False,-10
7020,79.74999999999775,807.172499999977,1,1,2,False,-10
7025,79.69999999999776,807.571249999977,1,1,2,False,-10
7030,79.64999999999776,807.969749999977,1,1,2,False,-10
7035,79.59999999999776,808.367999999977,1,1,2,False,-10
7040,79.54999999999777,808.765999999977,1,1,2,False,-10
7045,79.49999999999777,809.163749999977,1,1,2,False,-10
7050,79.44999999999777,809.561249999977,1,1,2,False,-10
7055,79.39999999999777,809.958499999977,1,1,2,False,-10
7060,79.34999999999778,810.3554999999769,1,1,2,False,-10
7065,79.29999999999778,810.7522499999769,1,1,2,False,-10
7070,79.24999999999778,811.1487499999769,1,1,2,False,-10
7075,79.19999999999779,811.5449999999769,1,1,2,False,-10
7080,79.14999999999779,811.9409999999768,1,1,2,False,-10
7085,79.09999999999779,812.3367499999769,1,1,2,False,-10
7090,79.0499999999978,812.7322499999768,1,1,2,False,-10
7095,78.9999999999978,813.1274999999769,1,1,2,False,-10
7100,78.9499999999978,813.5224999999768,1,1,2,False,-10
7105,78.8999999999978,813.9172499999769,1,1,2,False,-10
7110,78.8499999999978,814.3117499999769,1,1,2,False,-10
7115,78.79999999999781,814.7059999999768,1,1,2,False,-10
7120,78.74999999999781,815.0999999999768,1,1,2,False,-10
7125,78.69999999999781,815.4937499999768,1,1,2,False,-10
7130,78.64999999999782,815.8872499999768,1,1,2,False,-10
7135,78.59999999999782,816.2804999999768,1,1,2,False,-10
7140,78.54999999999782,816.6734999999768,1,1,2,False,-10
7145,78.49999999999783,817.0662499999768,1,1,2,False,-10
7150,78.44999999999783,817.4587499999768,1,1,2,False,-10
7155,78.39999999999783,817.8509999999768,1,1,2,False,-10
7160,78.34999999999783,818.2429999999767,1,1,2,False,-10
7165,78.29999999999784,818.6347499999767,1,1,2,False,-10
7170,78.24999999999784,819.0262499999767,1,1,2,False,-10
7175,78.19999999999784,819.4174999999767,1,1,2,False,-10
7180,78.14999999999785,819.8084999999767,1,1,2,False,-10
7185,78.09999999999785,820.1992499999767,1,1,2,False,-10
7190,78.04999999999785,820.5897499999767,1,1,2,False,-10
7195,77.99999999999785,820.9799999999767,1,1,2,False,-10
7200,77.94999999999786,821.3699999999767,1,1,2,False,-10
7205,77.89999999999786,821.7597499999766,1,1,2,False,-10
7210,77.84999999999786,822.1492499999766,1,1,2,False,-10
7215,77.79999999999787,822.5384999999766,1,1,2,False,-10
7220,77.74999999999787,822.9274999999766,1,1,2,False,-10
7225,77.69999999999787,823.3162499999765,1,1,2,False,-10
7230,77.64999999999787,823.7047499999766,1,1,2,False,-10
7235,77.59999999999788,824.0929999999765,1,1,2,False,-10
7240,77.54999999999788,824.4809999999766,1,1,2,False,-10
7245,77.49999999999788,824.8687499999766,1,1,2,False,-10
7250,77.44999999999789,825.2562499999766,1,1,2,False,-10
7255,77.39999999999789,825.6434999999766,1,1,2,False,-10
7260,77.34999999999789,826.0304999999765,1,1,2,False,-10
7265,77.2999999999979,826.4172499999765,1,1,2,False,-10
7270,77.2499999999979,826.8037499999765,1,1,2,False,-10
7275,77.1999999999979,827.1899999999765,1,1,2,False,-10
7280,77.1499999999979,827.5759999999765,1,1,2,False,-10
7285,77.0999999999979,827.9617499999765,1,1,2,False,-10
7290,77.04999999999791,828.3472499999765,1,1,2,False,-10
7295,76.99999999999791,828.7324999999765,1,1,2,False,-10
7300,76.94999999999791,829.1174999999765,1,1,2,False,-10
7305,76.89999999999792,829.5022499999765,1,1,2,False,-10
7310,76.84999999999792,829.8867499999765,1,1,2,False,-10
7315,76.79999999999792,830.2709999999764,1,1,2,False,-10
7320,76.74999999999793,830.6549999999764,1,1,2,False,-10
7325,76.69999999999793,831.0387499999764,1,1,2,False,-10
7330,76.64999999999793,831.4222499999764,1,1,2,False,-10
7335,76.59999999999793,831.8054999999764,1,1,2,False,-10
7340,76.54999999999794,832.1884999999764,1,1,2,False,-10
7345,76.49999999999794,832.5712499999764,1,1,2,False,-10
7350,76.44999999999794,832.9537499999764,1,1,2,False,-10
7355,76.39999999999795,833.3359999999764,1,1,2,False,-10
7360,76.34999999999795,833.7179999999763,1,1,2,False,-10
7365,76.29999999999795,834.0997499999763,1,1,2,False,-10
7370,76.24999999999795,834.4812499999763,1,1,2,False,-10
7375,76.19999999999796,834.8624999999763,1,1,2,False,-10
7380,76.14999999999796,835.2434999999763,1,1,2,False,-10
7385,76.09999999999796,835.6242499999763,1,1,2,False,-10
7390,76.04999999999797,836.0047499999763,1,1,2,False,-10
7395,75.99999999999797,836.3849999999763,1,1,2,False,-10
7400,75.94999999999797,836.7649999999763,1,1,2,False,-10
7405,75.89999999999797,837.1447499999763,1,1,2,False,-10
7410,75.84999999999798,837.5242499999763,1,1,2,False,-10
7415,75.79999999999798,837.9034999999762,1,1,2,False,-10
7420,75.74999999999798,838.2824999999763,1,1,2,False,-10
7425,75.69999999999798,838.6612499999762,1,1,2,False,-10
7430,75.64999999999799,839.0397499999763,1,1,2,False,-10
7435,75.59999999999799,839.4179999999762,1,1,2,False,-10
7440,75.549999999998,839.7959999999763,1,1,2,False,-10
7445,75.499999999998,840.1737499999763,1,1,2,False,-10
7450,75.449999999998,840.5512499999762,1,1,2,False,-10
7455,75.399999999998,840.9284999999762,1,1,2,False,-10
7460,75.349999999998,841.3054999999762,1,1,2,False,-10
7465,75.29999999999801,841.6822499999762,1,1,2,False,-10
7470,75.24999999999801,842.0587499999762,1,1,2,False,-10
7475,75.19999999999801,842.4349999999762,1,1,2,False,-10
7480,75.14999999999802,842.8109999999762,1,1,2,False,-10
7485,75.09999999999802,843.1867499999762,1,1,2,False,-10
7490,75.04999999999802,843.5622499999762,1,1,2,False,-10
7495,74.99999999999802,843.9374999999761,1,1,2,False,-10
7500,74.94999999999803,844.3124999999761,1,1,2,False,-10
7505,74.89999999999803,844.6872499999761,1,1,2,False,-10
7510,74.84999999999803,845.0617499999761,1,1,2,False,-10
7515,74.79999999999804,845.435999999976,1,1,2,False,-10
7520,74.74999999999804,845.8099999999761,1,1,2,False,-10
7525,74.69999999999804,846.183749999976,1,1,2,False,-10
7530,74.64999999999804,846.5572499999761,1,1,2,False,-10
7535,74.59999999999805,846.9304999999761,1,1,2,False,-10
7540,74.54999999999805,847.303499999976,1,1,2,False,-10
7545,74.49999999999805,847.676249999976,1,1,2,False,-10
7550,74.44999999999806,848.0487499999759,1,1,2,False,-10
7555,74.39999999999806,848.420999999976,1,1,2,False,-10
7560,74.34999999999806,848.7929999999759,1,1,2,False,-10
7565,74.29999999999806,849.1647499999759,1,1,2,False,-10
7570,74.24999999999807,849.5362499999759,1,1,2,False,-10
7575,74.19999999999807,849.9074999999759,1,1,2,False,-10
7580,74.14999999999807,850.2784999999759,1,1,2,False,-10
7585,74.09999999999808,850.649249999976,1,1,2,False,-10
7590,74.04999999999808,851.0197499999759,1,1,2,False,-10
7595,73.99999999999808,851.3899999999759,1,1,2,False,-10
7600,73.94999999999808,851.7599999999759,1,1,2,False,-10
7605,73.89999999999809,852.1297499999758,1,1,2,False,-10
7610,73.84999999999809,852.4992499999759,1,1,2,False,-10
7615,73.7999999999981,852.8684999999758,1,1,2,False,-10
7620,73.7499999999981,853.2374999999759,1,1,2,False,-10
7625,73.6999999999981,853.6062499999758,1,1,2,False,-10
7630,73.6499999999981,853.9747499999759,1,1,2,False,-10
7635,73.5999999999981,854.3429999999759,1,1,2,False,-10
7640,73.54999999999811,854.7109999999758,1,1,2,False,-10
7645,73.49999999999811,855.0787499999758,1,1,2,False,-10
7650,73.44999999999811,855.4462499999757,1,1,2,False,-10
7655,73.39999999999812,855.8134999999758,1,1,2,False,-10
7660,73.34999999999812,856.1804999999757,1,1,2,False,-10
7665,73.29999999999812,856.5472499999757,1,1,2,False,-10
7670,73.24999999999812,856.9137499999757,1,1,2,False,-10
7675,73.19999999999813,857.2799999999758,1,1,2,False,-10
7680,73.14999999999813,857.6459999999757,1,1,2,False,-10
7685,73.09999999999813,858.0117499999757,1,1,2,False,-10
7690,73.04999999999814,858.3772499999757,1,1,2,False,-10
7695,72.99999999999814,858.7424999999756,1,1,2,False,-10
7700,72.94999999999814,859.1074999999756,1,1,2,False,-10
7705,72.89999999999814,859.4722499999756,1,1,2,False,-10
7710,72.84999999999815,859.8367499999756,1,1,2,False,-10
7715,72.79999999999815,860.2009999999756,1,1,2,False,-10
7720,72.74999999999815,860.5649999999756,1,1,2,False,-10
7725,72.69999999999816,860.9287499999756,1,1,2,False,-10
7730,72.64999999999816,861.2922499999756,1,1,2,False,-10
7735,72.59999999999816,861.6554999999756,1,1,2,False,-10
7740,72.54999999999816,862.0184999999756,1,1,2,False,-10
7745,72.49999999999817,862.3812499999756,1,1,2,False,-10
7750,72.44999999999817,862.7437499999755,1,1,2,False,-10
7755,72.39999999999817,863.1059999999756,1,1,2,False,-10
7760,72.34999999999818,863.4679999999755,1,1,2,False,-10
7765,72.29999999999818,863.8297499999755,1,1,2,False,-10
7770,72.24999999999818,864.1912499999755,1,1,2,False,-10
7775,72.19999999999818,864.5524999999756,1,1,2,False,-10
7780,72.14999999999819,864.9134999999756,1,1,2,False,-10
7785,72.09999999999819,865.2742499999755,1,1,2,False,-10
7790,72.04999999999819,865.6347499999755,1,1,2,False,-10
7795,71.9999999999982,865.9949999999754,1,1,2,False,-10
7800,71.9499999999982,866.3549999999755,1,1,2,False,-10
7805,71.8999999999982,866.7147499999754,1,1,2,False,-10
7810,71.8499999999982,867.0742499999755,1,1,2,False,-10
7815,71.7999999999982,867.4334999999754,1,1,2,False,-10
7820,71.74999999999821,867.7924999999755,1,1,2,False,-10
7825,71.69999999999821,868.1512499999754,1,1,2,False,-10
7830,71.64999999999822,868.5097499999754,1,1,2,False,-10
7835,71.59999999999822,868.8679999999754,1,1,2,False,-10
7840,71.54999999999822,869.2259999999753,1,1,2,False,-10
7845,71.49999999999822,869.5837499999753,1,1,2,False,-10
7850,71.44999999999823,869.9412499999753,1,1,2,False,-10
7855,71.39999999999823,870.2984999999753,1,1,2,False,-10
7860,71.34999999999823,870.6554999999753,1,1,2,False,-10
7865,71.29999999999824,871.0122499999753,1,1,2,False,-10
7870,71.24999999999824,871.3687499999753,1,1,2,False,-10
7875,71.19999999999824,871.7249999999754,1,1,2,False,-10
7880,71.14999999999824,872.0809999999753,1,1,2,False,-10
7885,71.09999999999825,872.4367499999753,1,1,2,False,-10
7890,71.04999999999825,872.7922499999753,1,1,2,False,-10
7895,70.99999999999825,873.1474999999753,1,1,2,False,-10
7900,70.94999999999825,873.5024999999753,1,1,2,False,-10
7905,70.89999999999826,873.8572499999752,1,1,2,False,-10
7910,70.84999999999826,874.2117499999753,1,1,2,False,-10
7915,70.79999999999826,874.5659999999752,1,1,2,False,-10
7920,70.74999999999827,874.9199999999753,1,1,2,False,-10
7925,70.69999999999827,875.2737499999753,1,1,2,False,-10
7930,70.64999999999827,875.6272499999752,1,1,2,False,-10
7935,70.59999999999827,875.9804999999752,1,1,2,False,-10
7940,70.54999999999828,876.3334999999752,1,1,2,False,-10
7945,70.49999999999828,876.6862499999752,1,1,2,False,-10
7950,70.44999999999828,877.0387499999752,1,1,2,False,-10
7955,70.39999999999829,877.3909999999752,1,1,2,False,-10
7960,70.34999999999829,877.7429999999752,1,1,2,False,-10
7965,70.29999999999829,878.0947499999752,1,1,2,False,-10
7970,70.2499999999983,878.4462499999752,1,1,2,False,-10
7975,70.1999999999983,878.7974999999751,1,1,2,False,-10
7980,70.1499999999983,879.1484999999751,1,1,2,False,-10
7985,70.0999999999983,879.4992499999751,1,1,2,False,-10
7990,70.0499999999983,879.8497499999751,1,1,2,False,-10
7995,69.99999999999831,880.199999999975,1,1,2,False,-10
8000,69.94999999999831,880.5499999999751,1,1,2,False,-10
8005,69.89999999999831,880.899749999975,1,1,2,False,-10
8010,69.84999999999832,881.2492499999751,1,1,2,False,-10
8015,69.79999999999832,881.598499999975,1,1,2,False,-10
8020,69.74999999999832,881.9474999999751,1,1,2,False,-10
8025,69.69999999999833,882.2962499999751,1,1,2,False,-10
8030,69.64999999999833,882.644749999975,1,1,2,False,-10
8035,69.59999999999833,882.992999999975,1,1,2,False,-10
8040,69.54999999999833,883.340999999975,1,1,2,False,-10
8045,69.49999999999834,883.688749999975,1,1,2,False,-10
8050,69.44999999999834,884.036249999975,1,1,2,False,-10
8055,69.39999999999834,884.383499999975,1,1,2,False,-10
8060,69.34999999999835,884.730499999975,1,1,2,False,-10
8065,69.29999999999835,885.077249999975,1,1,2,False,-10
8070,69.24999999999835,885.423749999975,1,1,2,False,-10
8075,69.19999999999835,885.769999999975,1,1,2,False,-10
8080,69.14999999999836,886.115999999975,1,1,2,False,-10
8085,69.09999999999836,886.4617499999749,1,1,2,False,-10
8090,69.04999999999836,886.8072499999749,1,1,2,False,-10
8095,68.99999999999837,887.1524999999749,1,1,2,False,-10
8100,68.94999999999837,887.4974999999749,1,1,2,False,-10
8105,68.89999999999837,887.8422499999749,1,1,2,False,-10
8110,68.84999999999837,888.186749999975,1,1,2,False,-10
8115,68.79999999999838,888.5309999999749,1,1,2,False,-10
8120,68.74999999999838,888.8749999999749,1,1,2,False,-10
8125,68.69999999999838,889.2187499999749,1,1,2,False,-10
8130,68.64999999999839,889.5622499999748,1,1,2,False,-10
8135,68.59999999999839,889.9054999999748,1,1,2,False,-10
8140,68.54999999999839,890.2484999999748,1,1,2,False,-10
8145,68.4999999999984,890.5912499999748,1,1,2,False,-10
8150,68.4499999999984,890.9337499999748,1,1,2,False,-10
8155,68.3999999999984,891.2759999999748,1,1,2,False,-10
8160,68.3499999999984,891.6179999999748,1,1,2,False,-10
8165,68.2999999999984,891.9597499999749,1,1,2,False,-10
8170,68.24999999999841,892.3012499999749,1,1,2,False,-10
8175,68.19999999999841,892.6424999999748,1,1,2,False,-10
8180,68.14999999999841,892.9834999999748,1,1,2,False,-10
8185,68.09999999999842,893.3242499999748,1,1,2,False,-10
8190,68.04999999999842,893.6647499999748,1,1,2,False,-10
8195,67.99999999999842,894.0049999999748,1,1,2,False,-10
8200,67.94999999999843,894.3449999999748,1,1,2,False,-10
8205,67.89999999999843,894.6847499999748,1,1,2,False,-10
8210,67.84999999999843,895.0242499999748,1,1,2,False,-10
8215,67.79999999999843,895.3634999999748,1,1,2,False,-10
8220,67.74999999999844,895.7024999999747,1,1,2,False,-10
8225,67.69999999999844,896.0412499999748,1,1,2,False,-10
8230,67.64999999999844,896.3797499999747,1,1,2,False,-10
8235,67.59999999999845,896.7179999999747,1,1,2,False,-10
8240,67.54999999999845,897.0559999999747,1,1,2,False,-10
8245,67.49999999999845,897.3937499999747,1,1,2,False,-10
8250,67.44999999999845,897.7312499999747,1,1,2,False,-10
8255,67.39999999999846,898.0684999999747,1,1,2,False,-10
8260,67.34999999999846,898.4054999999747,1,1,2,False,-10
8265,67.29999999999846,898.7422499999747,1,1,2,False,-10
8270,67.24999999999847,899.0787499999747,1,1,2,False,-10
8275,67.19999999999847,899.4149999999746,1,1,2,False,-10
8280,67.14999999999847,899.7509999999746,1,1,2,False,-10
8285,67.09999999999847,900.0867499999746,1,1,2,False,-10
8290,67.04999999999848,900.4222499999746,1,1,2,False,-10
8295,66.99999999999848,900.7574999999746,1,1,2,False,-10
8300,66.94999999999848,901.0924999999746,1,1,2,False,-10
8305,66.89999999999849,901.4272499999746,1,1,2,False,-10
8310,66.84999999999849,901.7617499999747,1,1,2,False,-10
8315,66.79999999999849,902.0959999999747,1,1,2,False,-10
8320,66.7499999999985,902.4299999999746,1,1,2,False,-10
8325,66.6999999999985,902.7637499999746,1,1,1,False,-10
8330,66.6499999999985,903.0972499999746,1,1,1,False,-10
8335,66.5999999999985,903.4304999999746,1,1,1,False,-10
8340,66.5499999999985,903.7634999999746,1,1,1,False,-10
8345,66.49999999999851,904.0962499999746,1,1,1,False,-10
8350,66.44999999999851,904.4287499999746,1,1,1,False,-10
8355,66.39999999999851,904.7609999999746,1,1,1,False,-10
8360,66.34999999999852,905.0929999999746,1,1,1,False,-10
8365,66.29999999999852,905.4247499999746,1,1,1,False,-10
8370,66.24999999999852,905.7562499999746,1,1,1,False,-10
8375,66.19999999999852,906.0874999999745,1,1,1,False,-10
8380,66.14999999999853,906.4184999999745,1,1,1,False,-10
8385,66.09999999999853,906.7492499999745,1,1,1,False,-10
8390,66.04999999999853,907.0797499999745,1,1,1,False,-10
8395,65.99999999999854,907.4099999999745,1,1,1,False,-10
8400,65.94999999999854,907.7399999999745,1,1,1,False,-10
8405,65.89999999999854,908.0697499999745,1,1,1,False,-10
8410,65.84999999999854,908.3992499999745,1,1,1,False,-10
8415,65.79999999999855,908.7284999999745,1,1,1,False,-10
8420,65.74999999999855,909.0574999999744,1,1,1,False,-10
8425,65.69999999999855,909.3862499999744,1,1,1,False,-10
8430,65.64999999999856,909.7147499999744,1,1,1,False,-10
8435,65.59999999999856,910.0429999999744,1,1,1,False,-10
8440,65.54999999999856,910.3709999999744,1,1,1,False,-10
8445,65.49999999999856,910.6987499999744,1,1,1,False,-10
8450,65.44999999999857,911.0262499999744,1,1,1,False,-10
8455,65.39999999999857,911.3534999999745,1,1,1,False,-10
8460,65.34999999999857,911.6804999999745,1,1,1,False,-10
8465,65.29999999999858,912.0072499999744,1,1,1,False,-10
8470,65.24999999999858,912.3337499999744,1,1,1,False,-10
8475,65.19999999999858,912.6599999999744,1,1,1,False,-10
8480,65.14999999999858,912.9859999999744,1,1,1,False,-10
8485,65.09999999999859,913.3117499999744,1,1,1,False,-10
8490,65.04999999999859,913.6372499999744,1,1,1,False,-10
8495,64.9999999999986,913.9624999999744,1,1,1,False,-10
8500,64.9499999999986,914.2874999999744,1,1,1,False,-10
8505,64.8999999999986,914.6122499999744,1,1,1,False,-10
8510,64.8499999999986,914.9367499999744,1,1,1,False,-10
8515,64.7999999999986,915.2609999999744,1,1,1,False,-10
8520,64.74999999999861,915.5849999999743,1,1,1,False,-10
8525,64.69999999999861,915.9087499999744,1,1,1,False,-10
8530,64.64999999999861,916.2322499999743,1,1,1,False,-10
8535,64.59999999999862,916.5554999999744,1,1,1,False,-10
8540,64.54999999999862,916.8784999999743,1,1,1,False,-10
8545,64.49999999999862,917.2012499999744,1,1,1,False,-10
8550,64.44999999999862,917.5237499999744,1,1,1,False,-10
8555,64.39999999999863,917.8459999999743,1,1,1,False,-10
8560,64.34999999999863,918.1679999999743,1,1,1,False,-10
8565,64.29999999999863,918.4897499999743,1,1,1,False,-10
8570,64.24999999999864,918.8112499999743,1,1,1,False,-10
8575,64.19999999999864,919.1324999999742,1,1,1,False,-10
8580,64.14999999999864,919.4534999999743,1,1,1,False,-10
8585,64.09999999999864,919.7742499999742,1,1,1,False,-10
8590,64.04999999999865,920.0947499999743,1,1,1,False,-10
8595,63.99999999999865,920.4149999999743,1,1,1,False,-10
8600,63.94999999999865,920.7349999999743,1,1,1,False,-10
8605,63.899999999998656,921.0547499999743,1,1,1,False,-10
8610,63.84999999999866,921.3742499999743,1,1,1,False,-10
8615,63.79999999999866,921.6934999999743,1,1,1,False,-10
8620,63.749999999998664,922.0124999999742,1,1,1,False,-10
8625,63.69999999999867,922.3312499999743,1,1,1,False,-10
8630,63.64999999999867,922.6497499999742,1,1,1,False,-10
8635,63.59999999999867,922.9679999999743,1,1,1,False,-10
8640,63.549999999998676,923.2859999999743,1,1,1,False,-10
8645,63.49999999999868,923.6037499999743,1,1,1,False,-10
8650,63.44999999999868,923.9212499999743,1,1,1,False,-10
8655,63.399999999998684,924.2384999999742,1,1,1,False,-10
8660,63.34999999999869,924.5554999999742,1,1,1,False,-10
8665,63.29999999999869,924.8722499999742,1,1,1,False,-10
8670,63.24999999999869,925.1887499999742,1,1,1,False,-10
8675,63.199999999998695,925.5049999999742,1,1,1,False,-10
8680,63.1499999999987,925.8209999999742,1,1,1,False,-10
8685,63.0999999999987,926.1367499999742,1,1,1,False,-10
8690,63.049999999998704,926.4522499999742,1,1,1,False,-10
8695,62.99999999999871,926.7674999999742,1,1,1,False,-10
8700,62.94999999999871,927.0824999999742,1,1,1,False,-10
8705,62.89999999999871,927.3972499999742,1,1,1,False,-10
8710,62.849999999998715,927.7117499999741,1,1,1,False,-10
8715,62.79999999999872,928.0259999999741,1,1,1,False,-10
8720,62.74999999999872,928.3399999999741,1,1,1,False,-10
8725,62.699999999998724,928.6537499999741,1,1,1,False,-10
8730,62.64999999999873,928.9672499999741,1,1,1,False,-10
8735,62.59999999999873,929.2804999999742,1,1,1,False,-10
8740,62.54999999999873,929.5934999999741,1,1,1,False,-10
8745,62.499999999998735,929.9062499999741,1,1,1,False,-10
8750,62.44999999999874,930.2187499999741,1,1,1,False,-10
8755,62.39999999999874,930.530999999974,1,1,1,False,-10
8760,62.349999999998744,930.842999999974,1,1,1,False,-10
8765,62.29999999999875,931.154749999974,1,1,1,False,-10
8770,62.24999999999875,931.466249999974,1,1,1,False,-10
8775,62.19999999999875,931.777499999974,1,1,1,False,-10
8780,62.149999999998755,932.088499999974,1,1,1,False,-10
8785,62.09999999999876,932.399249999974,1,1,1,False,-10
8790,62.04999999999876,932.7097499999741,1,1,1,False,-10
8795,61.999999999998764,933.0199999999741,1,1,1,False,-10
8800,61.94999999999877,933.329999999974,1,1,1,False,-10
8805,61.89999999999877,933.639749999974,1,1,1,False,-10
8810,61.84999999999877,933.949249999974,1,1,1,False,-10
8815,61.799999999998775,934.258499999974,1,1,1,False,-10
8820,61.74999999999878,934.567499999974,1,1,1,False,-10
8825,61.69999999999878,934.876249999974,1,1,1,False,-10
8830,61.64999999999878,935.184749999974,1,1,1,False,-10
8835,61.599999999998786,935.492999999974,1,1,1,False,-10
8840,61.54999999999879,935.800999999974,1,1,1,False,-10
8845,61.49999999999879,936.108749999974,1,1,1,False,-10
8850,61.449999999998795,936.416249999974,1,1,1,False,-10
8855,61.3999999999988,936.7234999999739,1,1,1,False,-10
8860,61.3499999999988,937.0304999999739,1,1,1,False,-10
8865,61.2999999999988,937.3372499999739,1,1,1,False,-10
8870,61.249999999998806,937.6437499999739,1,1,1,False,-10
8875,61.19999999999881,937.9499999999739,1,1,1,False,-10
8880,61.14999999999881,938.2559999999739,1,1,1,False,-10
